,DATE_NAME,GEOGRAPHY_NAME,GEOGRAPHY_CODE,VARIABLE_NAME,MEASURES_NAME,OBS_VALUE,OBS_STATUS_NAME
3865,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Employment rate - aged 16-64,Numerator,83900.0,Normal Value
3866,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Employment rate - aged 16-64,Denominator,128000.0,Normal Value
3867,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Employment rate - aged 16-64,Confidence,2.7,Normal Value
3868,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Unemployment rate - aged 16-64 ,Variable,10.0,Normal Value
3869,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Unemployment rate - aged 16-64 ,Numerator,9300.0,Normal Value
3870,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Unemployment rate - aged 16-64 ,Denominator,93200.0,Normal Value
3871,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Unemployment rate - aged 16-64 ,Confidence,2.0,Normal Value
3872,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with NVQ4+ - aged 16-64,Variable,34.9,Normal Value
3873,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with NVQ4+ - aged 16-64,Numerator,44500.0,Normal Value
3874,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with NVQ4+ - aged 16-64,Denominator,127500.0,Normal Value
3875,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with NVQ4+ - aged 16-64,Confidence,2.7,Normal Value
3876,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with no qualifications (NVQ) - aged 16-64,Variable,13.6,Normal Value
3877,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with no qualifications (NVQ) - aged 16-64,Numerator,17300.0,Normal Value
3878,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with no qualifications (NVQ) - aged 16-64,Denominator,127500.0,Normal Value
3879,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,% with no qualifications (NVQ) - aged 16-64,Confidence,1.9,Normal Value
3880,Jan 2015-Dec 2015,Livingston,S22000070,Economic activity rate - aged 16-64,Variable,78.8,Normal Value
3881,Jan 2015-Dec 2015,Livingston,S22000070,Economic activity rate - aged 16-64,Numerator,98900.0,Normal Value
3882,Jan 2015-Dec 2015,Livingston,S22000070,Economic activity rate - aged 16-64,Denominator,125500.0,Normal Value
3883,Jan 2015-Dec 2015,Livingston,S22000070,Economic activity rate - aged 16-64,Confidence,2.5,Normal Value
3884,Jan 2015-Dec 2015,Livingston,S22000070,Employment rate - aged 16-64,Variable,73.5,Normal Value
3885,Jan 2015-Dec 2015,Livingston,S22000070,Employment rate - aged 16-64,Numerator,92200.0,Normal Value
3886,Jan 2015-Dec 2015,Livingston,S22000070,Employment rate - aged 16-64,Denominator,125500.0,Normal Value
3887,Jan 2015-Dec 2015,Livingston,S22000070,Employment rate - aged 16-64,Confidence,2.7,Normal Value
3888,Jan 2015-Dec 2015,Livingston,S22000070,Unemployment rate - aged 16-64 ,Variable,6.7,Normal Value
3889,Jan 2015-Dec 2015,Livingston,S22000070,Unemployment rate - aged 16-64 ,Numerator,6600.0,Normal Value
3890,Jan 2015-Dec 2015,Livingston,S22000070,Unemployment rate - aged 16-64 ,Denominator,98900.0,Normal Value
3891,Jan 2015-Dec 2015,Livingston,S22000070,Unemployment rate - aged 16-64 ,Confidence,1.8,Normal Value
3892,Jan 2015-Dec 2015,Livingston,S22000070,% with NVQ4+ - aged 16-64,Variable,36.8,Normal Value
3893,Jan 2015-Dec 2015,Livingston,S22000070,% with NVQ4+ - aged 16-64,Numerator,46100.0,Normal Value
3894,Jan 2015-Dec 2015,Livingston,S22000070,% with NVQ4+ - aged 16-64,Denominator,125300.0,Normal Value
3895,Jan 2015-Dec 2015,Livingston,S22000070,% with NVQ4+ - aged 16-64,Confidence,3.0,Normal Value
3896,Jan 2015-Dec 2015,Livingston,S22000070,% with no qualifications (NVQ) - aged 16-64,Variable,7.4,Normal Value
3897,Jan 2015-Dec 2015,Livingston,S22000070,% with no qualifications (NVQ) - aged 16-64,Numerator,9300.0,Normal Value
3898,Jan 2015-Dec 2015,Livingston,S22000070,% with no qualifications (NVQ) - aged 16-64,Denominator,125300.0,Normal Value
3899,Jan 2015-Dec 2015,Livingston,S22000070,% with no qualifications (NVQ) - aged 16-64,Confidence,1.6,Normal Value
3900,Jan 2015-Dec 2015,Lochgilphead,S22000086,Economic activity rate - aged 16-64,Variable,86.4,Normal Value
3901,Jan 2015-Dec 2015,Lochgilphead,S22000086,Economic activity rate - aged 16-64,Numerator,5100.0,Normal Value
3902,Jan 2015-Dec 2015,Lochgilphead,S22000086,Economic activity rate - aged 16-64,Denominator,5900.0,Normal Value
3903,Jan 2015-Dec 2015,Lochgilphead,S22000086,Economic activity rate - aged 16-64,Confidence,7.1,Normal Value
3904,Jan 2015-Dec 2015,Lochgilphead,S22000086,Employment rate - aged 16-64,Variable,83.6,Normal Value
3905,Jan 2015-Dec 2015,Lochgilphead,S22000086,Employment rate - aged 16-64,Numerator,5000.0,Normal Value
3906,Jan 2015-Dec 2015,Lochgilphead,S22000086,Employment rate - aged 16-64,Denominator,5900.0,Normal Value
3907,Jan 2015-Dec 2015,Lochgilphead,S22000086,Employment rate - aged 16-64,Confidence,7.7,Normal Value
3908,Jan 2015-Dec 2015,Lochgilphead,S22000086,Unemployment rate - aged 16-64 ,Variable,3.3,Normal Value
3909,Jan 2015-Dec 2015,Lochgilphead,S22000086,Unemployment rate - aged 16-64 ,Numerator,,Estimate is less than 500
3910,Jan 2015-Dec 2015,Lochgilphead,S22000086,Unemployment rate - aged 16-64 ,Denominator,5100.0,Normal Value
3911,Jan 2015-Dec 2015,Lochgilphead,S22000086,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3912,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with NVQ4+ - aged 16-64,Variable,40.1,Normal Value
3913,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with NVQ4+ - aged 16-64,Numerator,2400.0,Normal Value
3914,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with NVQ4+ - aged 16-64,Denominator,5900.0,Normal Value
3915,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with NVQ4+ - aged 16-64,Confidence,10.2,Normal Value
3916,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with no qualifications (NVQ) - aged 16-64,Variable,11.5,Normal Value
3917,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with no qualifications (NVQ) - aged 16-64,Numerator,700.0,Normal Value
3918,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with no qualifications (NVQ) - aged 16-64,Denominator,5900.0,Normal Value
3919,Jan 2015-Dec 2015,Lochgilphead,S22000086,% with no qualifications (NVQ) - aged 16-64,Confidence,6.6,Normal Value
3920,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Economic activity rate - aged 16-64,Variable,78.3,Normal Value
3921,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Economic activity rate - aged 16-64,Numerator,217800.0,Normal Value
3922,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Economic activity rate - aged 16-64,Denominator,278300.0,Normal Value
3923,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Economic activity rate - aged 16-64,Confidence,2.3,Normal Value
3924,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Employment rate - aged 16-64,Variable,73.7,Normal Value
3925,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Employment rate - aged 16-64,Numerator,205000.0,Normal Value
3926,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Employment rate - aged 16-64,Denominator,278300.0,Normal Value
3927,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Employment rate - aged 16-64,Confidence,2.4,Normal Value
3928,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Unemployment rate - aged 16-64 ,Variable,5.9,Normal Value
3929,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Unemployment rate - aged 16-64 ,Numerator,12700.0,Normal Value
3930,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Unemployment rate - aged 16-64 ,Denominator,217800.0,Normal Value
3931,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,Unemployment rate - aged 16-64 ,Confidence,1.5,Normal Value
3932,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with NVQ4+ - aged 16-64,Variable,34.4,Normal Value
3933,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with NVQ4+ - aged 16-64,Numerator,95000.0,Normal Value
3934,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with NVQ4+ - aged 16-64,Denominator,276500.0,Normal Value
3935,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with NVQ4+ - aged 16-64,Confidence,2.6,Normal Value
3936,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with no qualifications (NVQ) - aged 16-64,Variable,13.1,Normal Value
3937,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with no qualifications (NVQ) - aged 16-64,Numerator,36300.0,Normal Value
3938,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with no qualifications (NVQ) - aged 16-64,Denominator,276500.0,Normal Value
3939,Jan 2015-Dec 2015,Motherwell and Airdrie,S22000071,% with no qualifications (NVQ) - aged 16-64,Confidence,1.9,Normal Value
3940,Jan 2015-Dec 2015,Mull and Islay,S22000032,Economic activity rate - aged 16-64,Variable,73.2,Normal Value
3941,Jan 2015-Dec 2015,Mull and Islay,S22000032,Economic activity rate - aged 16-64,Numerator,1800.0,Normal Value
3942,Jan 2015-Dec 2015,Mull and Islay,S22000032,Economic activity rate - aged 16-64,Denominator,2500.0,Normal Value
3943,Jan 2015-Dec 2015,Mull and Islay,S22000032,Economic activity rate - aged 16-64,Confidence,13.4,Normal Value
3944,Jan 2015-Dec 2015,Mull and Islay,S22000032,Employment rate - aged 16-64,Variable,67.8,Normal Value
3945,Jan 2015-Dec 2015,Mull and Islay,S22000032,Employment rate - aged 16-64,Numerator,1700.0,Normal Value
3946,Jan 2015-Dec 2015,Mull and Islay,S22000032,Employment rate - aged 16-64,Denominator,2500.0,Normal Value
3947,Jan 2015-Dec 2015,Mull and Islay,S22000032,Employment rate - aged 16-64,Confidence,14.1,Normal Value
3948,Jan 2015-Dec 2015,Mull and Islay,S22000032,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3949,Jan 2015-Dec 2015,Mull and Islay,S22000032,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3950,Jan 2015-Dec 2015,Mull and Islay,S22000032,Unemployment rate - aged 16-64 ,Denominator,1800.0,Normal Value
3951,Jan 2015-Dec 2015,Mull and Islay,S22000032,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3952,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with NVQ4+ - aged 16-64,Variable,29.2,Normal Value
3953,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with NVQ4+ - aged 16-64,Numerator,700.0,Normal Value
3954,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with NVQ4+ - aged 16-64,Denominator,2500.0,Normal Value
3955,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with NVQ4+ - aged 16-64,Confidence,13.8,Normal Value
3956,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with no qualifications (NVQ) - aged 16-64,Variable,5.4,Normal Value
3957,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with no qualifications (NVQ) - aged 16-64,Numerator,,Estimate is less than 500
3958,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with no qualifications (NVQ) - aged 16-64,Denominator,2500.0,Normal Value
3959,Jan 2015-Dec 2015,Mull and Islay,S22000032,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3960,Jan 2015-Dec 2015,Newton Stewart,S22000072,Economic activity rate - aged 16-64,Variable,73.8,Normal Value
3961,Jan 2015-Dec 2015,Newton Stewart,S22000072,Economic activity rate - aged 16-64,Numerator,5900.0,Normal Value
3962,Jan 2015-Dec 2015,Newton Stewart,S22000072,Economic activity rate - aged 16-64,Denominator,8000.0,Normal Value
3963,Jan 2015-Dec 2015,Newton Stewart,S22000072,Economic activity rate - aged 16-64,Confidence,8.8,Normal Value
3964,Jan 2015-Dec 2015,Newton Stewart,S22000072,Employment rate - aged 16-64,Variable,69.2,Normal Value
3965,Jan 2015-Dec 2015,Newton Stewart,S22000072,Employment rate - aged 16-64,Numerator,5500.0,Normal Value
3966,Jan 2015-Dec 2015,Newton Stewart,S22000072,Employment rate - aged 16-64,Denominator,8000.0,Normal Value
3967,Jan 2015-Dec 2015,Newton Stewart,S22000072,Employment rate - aged 16-64,Confidence,9.3,Normal Value
3968,Jan 2015-Dec 2015,Newton Stewart,S22000072,Unemployment rate - aged 16-64 ,Variable,6.2,Normal Value
3969,Jan 2015-Dec 2015,Newton Stewart,S22000072,Unemployment rate - aged 16-64 ,Numerator,,Estimate is less than 500
3970,Jan 2015-Dec 2015,Newton Stewart,S22000072,Unemployment rate - aged 16-64 ,Denominator,5900.0,Normal Value
3971,Jan 2015-Dec 2015,Newton Stewart,S22000072,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3972,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with NVQ4+ - aged 16-64,Variable,25.3,Normal Value
3973,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with NVQ4+ - aged 16-64,Numerator,2000.0,Normal Value
3974,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with NVQ4+ - aged 16-64,Denominator,8000.0,Normal Value
3975,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with NVQ4+ - aged 16-64,Confidence,8.7,Normal Value
3976,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with no qualifications (NVQ) - aged 16-64,Variable,17.3,Normal Value
3977,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with no qualifications (NVQ) - aged 16-64,Numerator,1400.0,Normal Value
3978,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with no qualifications (NVQ) - aged 16-64,Denominator,8000.0,Normal Value
3979,Jan 2015-Dec 2015,Newton Stewart,S22000072,% with no qualifications (NVQ) - aged 16-64,Confidence,7.6,Normal Value
3980,Jan 2015-Dec 2015,Oban,S22000073,Economic activity rate - aged 16-64,Variable,77.3,Normal Value
3981,Jan 2015-Dec 2015,Oban,S22000073,Economic activity rate - aged 16-64,Numerator,6300.0,Normal Value
3982,Jan 2015-Dec 2015,Oban,S22000073,Economic activity rate - aged 16-64,Denominator,8200.0,Normal Value
3983,Jan 2015-Dec 2015,Oban,S22000073,Economic activity rate - aged 16-64,Confidence,7.3,Normal Value
3984,Jan 2015-Dec 2015,Oban,S22000073,Employment rate - aged 16-64,Variable,75.4,Normal Value
3985,Jan 2015-Dec 2015,Oban,S22000073,Employment rate - aged 16-64,Numerator,6100.0,Normal Value
3986,Jan 2015-Dec 2015,Oban,S22000073,Employment rate - aged 16-64,Denominator,8200.0,Normal Value
3987,Jan 2015-Dec 2015,Oban,S22000073,Employment rate - aged 16-64,Confidence,7.5,Normal Value
3988,Jan 2015-Dec 2015,Oban,S22000073,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3989,Jan 2015-Dec 2015,Oban,S22000073,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3990,Jan 2015-Dec 2015,Oban,S22000073,Unemployment rate - aged 16-64 ,Denominator,6300.0,Normal Value
3991,Jan 2015-Dec 2015,Oban,S22000073,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3992,Jan 2015-Dec 2015,Oban,S22000073,% with NVQ4+ - aged 16-64,Variable,38.4,Normal Value
3993,Jan 2015-Dec 2015,Oban,S22000073,% with NVQ4+ - aged 16-64,Numerator,3100.0,Normal Value
3994,Jan 2015-Dec 2015,Oban,S22000073,% with NVQ4+ - aged 16-64,Denominator,8200.0,Normal Value
3995,Jan 2015-Dec 2015,Oban,S22000073,% with NVQ4+ - aged 16-64,Confidence,8.4,Normal Value
3996,Jan 2015-Dec 2015,Oban,S22000073,% with no qualifications (NVQ) - aged 16-64,Variable,11.8,Normal Value
3997,Jan 2015-Dec 2015,Oban,S22000073,% with no qualifications (NVQ) - aged 16-64,Numerator,1000.0,Normal Value
3998,Jan 2015-Dec 2015,Oban,S22000073,% with no qualifications (NVQ) - aged 16-64,Denominator,8200.0,Normal Value
3999,Jan 2015-Dec 2015,Oban,S22000073,% with no qualifications (NVQ) - aged 16-64,Confidence,5.6,Normal Value
4000,Jan 2015-Dec 2015,Orkney Islands,S22000035,Economic activity rate - aged 16-64,Variable,89.0,Normal Value
4001,Jan 2015-Dec 2015,Orkney Islands,S22000035,Economic activity rate - aged 16-64,Numerator,11700.0,Normal Value
4002,Jan 2015-Dec 2015,Orkney Islands,S22000035,Economic activity rate - aged 16-64,Denominator,13100.0,Normal Value
4003,Jan 2015-Dec 2015,Orkney Islands,S22000035,Economic activity rate - aged 16-64,Confidence,5.5,Normal Value
4004,Jan 2015-Dec 2015,Orkney Islands,S22000035,Employment rate - aged 16-64,Variable,86.8,Normal Value
4005,Jan 2015-Dec 2015,Orkney Islands,S22000035,Employment rate - aged 16-64,Numerator,11400.0,Normal Value
4006,Jan 2015-Dec 2015,Orkney Islands,S22000035,Employment rate - aged 16-64,Denominator,13100.0,Normal Value
4007,Jan 2015-Dec 2015,Orkney Islands,S22000035,Employment rate - aged 16-64,Confidence,5.9,Normal Value
4008,Jan 2015-Dec 2015,Orkney Islands,S22000035,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
4009,Jan 2015-Dec 2015,Orkney Islands,S22000035,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
4010,Jan 2015-Dec 2015,Orkney Islands,S22000035,Unemployment rate - aged 16-64 ,Denominator,11700.0,Normal Value
4011,Jan 2015-Dec 2015,Orkney Islands,S22000035,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
4012,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with NVQ4+ - aged 16-64,Variable,31.3,Normal Value
4013,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with NVQ4+ - aged 16-64,Numerator,4100.0,Normal Value
4014,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with NVQ4+ - aged 16-64,Denominator,13100.0,Normal Value
4015,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with NVQ4+ - aged 16-64,Confidence,8.1,Normal Value
4016,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with no qualifications (NVQ) - aged 16-64,Variable,5.4,Normal Value
4017,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with no qualifications (NVQ) - aged 16-64,Numerator,700.0,Normal Value
4018,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with no qualifications (NVQ) - aged 16-64,Denominator,13100.0,Normal Value
4019,Jan 2015-Dec 2015,Orkney Islands,S22000035,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
4020,Jan 2015-Dec 2015,Perth,S22000074,Economic activity rate - aged 16-64,Variable,81.3,Normal Value
4021,Jan 2015-Dec 2015,Perth,S22000074,Economic activity rate - aged 16-64,Numerator,60100.0,Normal Value
4022,Jan 2015-Dec 2015,Perth,S22000074,Economic activity rate - aged 16-64,Denominator,74000.0,Normal Value
4023,Jan 2015-Dec 2015,Perth,S22000074,Economic activity rate - aged 16-64,Confidence,3.1,Normal Value
4024,Jan 2015-Dec 2015,Perth,S22000074,Employment rate - aged 16-64,Variable,77.6,Normal Value
4025,Jan 2015-Dec 2015,Perth,S22000074,Employment rate - aged 16-64,Numerator,57400.0,Normal Value
4026,Jan 2015-Dec 2015,Perth,S22000074,Employment rate - aged 16-64,Denominator,74000.0,Normal Value
4027,Jan 2015-Dec 2015,Perth,S22000074,Employment rate - aged 16-64,Confidence,3.3,Normal Value
4028,Jan 2015-Dec 2015,Perth,S22000074,Unemployment rate - aged 16-64 ,Variable,4.5,Normal Value
4029,Jan 2015-Dec 2015,Perth,S22000074,Unemployment rate - aged 16-64 ,Numerator,2700.0,Normal Value
4030,Jan 2015-Dec 2015,Perth,S22000074,Unemployment rate - aged 16-64 ,Denominator,60100.0,Normal Value
4031,Jan 2015-Dec 2015,Perth,S22000074,Unemployment rate - aged 16-64 ,Confidence,1.8,Normal Value
4032,Jan 2015-Dec 2015,Perth,S22000074,% with NVQ4+ - aged 16-64,Variable,45.7,Normal Value
